,datetime,province,temp,wind_dir,wind_speed
352,2020-08-14 01:00:00,Surat,24.9,210,5
353,2020-08-14 04:00:00,Surat,29.3,205,7
354,2020-08-14 07:00:00,Surat,30.9,240,11
355,2020-08-14 10:00:00,Surat,31.6,225,4
356,2020-08-14 13:00:00,Surat,27.7,130,6
357,2020-08-14 16:00:00,Surat,26.4,115,4
358,2020-08-14 19:00:00,Surat,25.9,165,4
359,2020-08-14 22:00:00,Surat,25.2,210,6
360,2020-08-15 01:00:00,Surat,25.7,210,6
361,2020-08-15 04:00:00,Surat,29.0,230,9
362,2020-08-15 07:00:00,Surat,31.8,240,8
363,2020-08-15 10:00:00,Surat,30.0,290,9
364,2020-08-15 13:00:00,Surat,26.0,160,3
365,2020-08-15 16:00:00,Surat,25.4,200,4
366,2020-08-15 19:00:00,Surat,24.6,225,4
367,2020-08-15 22:00:00,Surat,24.1,215,2
368,2020-08-16 01:00:00,Surat,25.0,240,5
369,2020-08-16 04:00:00,Surat,29.4,230,8
370,2020-08-16 07:00:00,Surat,31.8,240,6
371,2020-08-16 10:00:00,Surat,31.8,245,4
372,2020-08-16 13:00:00,Surat,27.2,255,2
373,2020-08-16 16:00:00,Surat,25.6,215,5
374,2020-08-16 19:00:00,Surat,24.9,240,5
375,2020-08-16 22:00:00,Surat,24.2,240,5
376,2020-08-17 01:00:00,Surat,24.4,215,7
377,2020-08-17 04:00:00,Surat,29.0,230,11
378,2020-08-17 07:00:00,Surat,31.8,240,10
379,2020-08-17 10:00:00,Surat,31.9,240,9
380,2020-08-17 13:00:00,Surat,27.6,260,7
381,2020-08-17 16:00:00,Surat,25.9,255,6
382,2020-08-17 19:00:00,Surat,24.9,210,5
383,2020-08-17 22:00:00,Surat,24.3,210,8
384,2020-08-18 01:00:00,Surat,25.1,210,5
385,2020-08-18 04:00:00,Surat,29.1,235,13
386,2020-08-18 07:00:00,Surat,32.2,245,10
387,2020-08-18 10:00:00,Surat,32.1,250,10
388,2020-08-18 13:00:00,Surat,27.2,255,8
389,2020-08-18 16:00:00,Surat,25.6,260,5
390,2020-08-18 19:00:00,Surat,24.8,235,6
391,2020-08-18 22:00:00,Surat,24.3,220,6
392,2020-08-19 01:00:00,Surat,25.2,210,6
393,2020-08-19 04:00:00,Surat,29.2,235,11
394,2020-08-19 07:00:00,Surat,31.8,230,9
395,2020-08-19 10:00:00,Surat,31.9,215,6
396,2020-08-19 13:00:00,Surat,27.9,230,1
397,2020-08-19 16:00:00,Surat,26.0,230,4
398,2020-08-19 19:00:00,Surat,25.2,255,4
399,2020-08-19 22:00:00,Surat,24.4,215,8
400,2020-08-20 01:00:00,Surat,24.9,205,7
401,2020-08-20 04:00:00,Surat,29.5,220,10
402,2020-08-20 07:00:00,Surat,32.4,255,5
403,2020-08-20 10:00:00,Surat,32.4,330,1
404,2020-08-20 13:00:00,Surat,27.4,75,4
405,2020-08-20 16:00:00,Surat,26.3,165,2
406,2020-08-20 19:00:00,Surat,25.4,220,6
407,2020-08-20 22:00:00,Surat,24.6,225,6
408,2020-08-21 01:00:00,Surat,25.3,215,4
409,2020-08-21 04:00:00,Surat,29.8,245,6
410,2020-08-21 07:00:00,Surat,32.1,235,4
411,2020-08-21 10:00:00,Surat,31.6,285,6
412,2020-08-21 13:00:00,Surat,26.6,315,5
413,2020-08-21 16:00:00,Surat,25.5,305,6
414,2020-08-21 19:00:00,Surat,24.9,265,1
415,2020-08-21 22:00:00,Surat,24.2,275,3
416,2020-08-22 01:00:00,Surat,25.1,260,3
417,2020-08-22 04:00:00,Surat,29.7,230,5
418,2020-08-22 07:00:00,Surat,32.4,240,4
419,2020-08-22 10:00:00,Surat,32.5,195,3
420,2020-08-22 13:00:00,Surat,27.6,215,7
421,2020-08-22 16:00:00,Surat,25.8,255,8
422,2020-08-22 19:00:00,Surat,24.7,205,6
423,2020-08-22 22:00:00,Surat,24.0,210,8
424,2020-08-23 01:00:00,Surat,24.8,215,5
425,2020-08-23 04:00:00,Surat,29.3,235,10
426,2020-08-23 07:00:00,Surat,32.3,235,8
427,2020-08-23 10:00:00,Surat,32.2,260,5
428,2020-08-23 13:00:00,Surat,27.5,185,2
429,2020-08-23 16:00:00,Surat,26.3,300,4
430,2020-08-23 19:00:00,Surat,25.5,245,2
431,2020-08-23 22:00:00,Surat,24.5,260,2
432,2020-08-24 01:00:00,Surat,25.2,260,3
433,2020-08-24 04:00:00,Surat,30.3,275,2
434,2020-08-24 07:00:00,Surat,32.4,15,2
435,2020-08-24 10:00:00,Surat,31.7,90,10
436,2020-08-24 13:00:00,Surat,27.2,80,7
437,2020-08-24 16:00:00,Surat,26.2,130,4
438,2020-08-24 19:00:00,Surat,25.6,190,3
439,2020-08-24 22:00:00,Surat,24.9,240,4
440,2020-08-25 01:00:00,Surat,25.8,175,1
441,2020-08-25 04:00:00,Surat,30.7,310,1
442,2020-08-25 07:00:00,Surat,31.9,90,1
443,2020-08-25 10:00:00,Surat,31.1,100,5
444,2020-08-25 13:00:00,Surat,27.4,250,3
445,2020-08-25 16:00:00,Surat,26.4,205,5
446,2020-08-25 19:00:00,Surat,25.5,240,4
447,2020-08-25 22:00:00,Surat,25.0,270,3
448,2020-08-26 01:00:00,Surat,25.7,260,3
449,2020-08-26 04:00:00,Surat,30.0,255,5
450,2020-08-26 07:00:00,Surat,32.1,205,6
451,2020-08-26 10:00:00,Surat,31.2,230,6
452,2020-08-26 13:00:00,Surat,26.8,260,8
453,2020-08-26 16:00:00,Surat,25.6,255,7
454,2020-08-26 19:00:00,Surat,24.8,245,5
455,2020-08-26 22:00:00,Surat,24.4,265,6
456,2020-08-27 01:00:00,Surat,25.2,250,5
457,2020-08-27 04:00:00,Surat,29.6,240,9
458,2020-08-27 07:00:00,Surat,32.9,250,8
459,2020-08-27 10:00:00,Surat,32.6,260,6
460,2020-08-27 13:00:00,Surat,27.6,250,5
461,2020-08-27 16:00:00,Surat,26.2,260,6
462,2020-08-27 19:00:00,Surat,25.2,235,5
463,2020-08-27 22:00:00,Surat,24.6,230,7
464,2020-08-28 01:00:00,Surat,25.2,225,6
465,2020-08-28 04:00:00,Surat,29.6,230,11
466,2020-08-28 07:00:00,Surat,31.8,245,7
467,2020-08-28 10:00:00,Surat,30.4,270,11
468,2020-08-28 13:00:00,Surat,26.8,255,7
469,2020-08-28 16:00:00,Surat,25.9,290,4
470,2020-08-28 19:00:00,Surat,25.1,250,5
471,2020-08-28 22:00:00,Surat,24.5,225,6
472,2020-08-29 01:00:00,Surat,25.1,250,6
473,2020-08-29 04:00:00,Surat,29.4,235,8
474,2020-08-29 07:00:00,Surat,32.2,225,5
475,2020-08-29 10:00:00,Surat,31.7,240,9
476,2020-08-29 13:00:00,Surat,27.1,250,6
477,2020-08-29 16:00:00,Surat,25.8,255,5
478,2020-08-29 19:00:00,Surat,24.8,245,5
479,2020-08-29 22:00:00,Surat,24.1,235,5
480,2020-08-30 01:00:00,Surat,25.1,235,5
481,2020-08-30 04:00:00,Surat,30.0,240,7
482,2020-08-30 07:00:00,Surat,32.3,230,6
483,2020-08-30 10:00:00,Surat,31.9,250,7
484,2020-08-30 13:00:00,Surat,27.9,205,1
485,2020-08-30 16:00:00,Surat,26.4,200,5
486,2020-08-30 19:00:00,Surat,25.5,230,3
487,2020-08-30 22:00:00,Surat,24.8,225,5
488,2020-08-31 01:00:00,Surat,25.5,215,6
489,2020-08-31 04:00:00,Surat,30.3,235,8
490,2020-08-31 07:00:00,Surat,32.7,215,5
491,2020-08-31 10:00:00,Surat,30.7,185,5
492,2020-08-31 13:00:00,Surat,26.7,185,5
493,2020-08-31 16:00:00,Surat,25.9,195,7
494,2020-08-31 19:00:00,Surat,25.2,205,7
495,2020-08-31 22:00:00,Surat,24.7,220,6
496,2020-09-01 01:00:00,Surat,25.6,220,7
497,2020-09-01 04:00:00,Surat,30.3,230,10
498,2020-09-01 07:00:00,Surat,32.0,220,12
499,2020-09-01 10:00:00,Surat,31.1,200,10
500,2020-09-01 13:00:00,Surat,27.4,205,6
501,2020-09-01 16:00:00,Surat,26.3,160,5
502,2020-09-01 19:00:00,Surat,25.5,195,4
503,2020-09-01 22:00:00,Surat,25.0,215,5
504,2020-09-02 01:00:00,Surat,25.8,220,2
505,2020-09-02 04:00:00,Surat,30.0,240,3
506,2020-09-02 07:00:00,Surat,32.8,285,2
507,2020-09-02 10:00:00,Surat,29.0,100,5
508,2020-09-02 13:00:00,Surat,25.5,200,3
509,2020-09-02 16:00:00,Surat,25.4,225,5
510,2020-09-02 19:00:00,Surat,25.2,265,1
511,2020-09-02 22:00:00,Surat,24.6,225,4
512,2020-09-03 01:00:00,Surat,25.6,225,2
513,2020-09-03 04:00:00,Surat,29.6,65,1
