,datetime,province,temp,wind_dir,wind_speed
430,2020-08-23 19:00:00,Rayong,27.6,235,17
431,2020-08-23 22:00:00,Rayong,27.1,235,16
432,2020-08-24 01:00:00,Rayong,27.6,260,12
433,2020-08-24 04:00:00,Rayong,29.0,245,11
434,2020-08-24 07:00:00,Rayong,29.6,235,10
435,2020-08-24 10:00:00,Rayong,29.3,215,13
436,2020-08-24 13:00:00,Rayong,28.1,165,10
437,2020-08-24 16:00:00,Rayong,27.8,170,11
438,2020-08-24 19:00:00,Rayong,27.7,195,10
439,2020-08-24 22:00:00,Rayong,27.5,205,11
440,2020-08-25 01:00:00,Rayong,28.0,235,8
441,2020-08-25 04:00:00,Rayong,29.3,215,10
442,2020-08-25 07:00:00,Rayong,29.8,210,12
443,2020-08-25 10:00:00,Rayong,29.5,210,13
444,2020-08-25 13:00:00,Rayong,28.2,195,12
445,2020-08-25 16:00:00,Rayong,27.6,185,12
446,2020-08-25 19:00:00,Rayong,27.6,200,13
447,2020-08-25 22:00:00,Rayong,27.5,205,14
448,2020-08-26 01:00:00,Rayong,28.2,220,11
449,2020-08-26 04:00:00,Rayong,29.5,235,10
450,2020-08-26 07:00:00,Rayong,30.4,200,8
451,2020-08-26 10:00:00,Rayong,29.9,200,13
452,2020-08-26 13:00:00,Rayong,28.1,190,14
453,2020-08-26 16:00:00,Rayong,27.9,205,16
454,2020-08-26 19:00:00,Rayong,28.1,220,14
455,2020-08-26 22:00:00,Rayong,27.6,245,15
456,2020-08-27 01:00:00,Rayong,27.9,280,14
457,2020-08-27 04:00:00,Rayong,29.6,275,12
458,2020-08-27 07:00:00,Rayong,30.0,240,15
459,2020-08-27 10:00:00,Rayong,29.8,225,13
460,2020-08-27 13:00:00,Rayong,28.5,190,14
461,2020-08-27 16:00:00,Rayong,28.1,190,16
462,2020-08-27 19:00:00,Rayong,28.2,215,14
463,2020-08-27 22:00:00,Rayong,28.0,230,11
464,2020-08-28 01:00:00,Rayong,28.1,260,11
465,2020-08-28 04:00:00,Rayong,29.0,270,10
466,2020-08-28 07:00:00,Rayong,29.2,240,10
467,2020-08-28 10:00:00,Rayong,29.0,245,14
468,2020-08-28 13:00:00,Rayong,28.4,260,11
469,2020-08-28 16:00:00,Rayong,25.8,345,9
470,2020-08-28 19:00:00,Rayong,26.3,155,5
471,2020-08-28 22:00:00,Rayong,26.6,185,8
472,2020-08-29 01:00:00,Rayong,27.5,260,4
473,2020-08-29 04:00:00,Rayong,29.3,210,6
474,2020-08-29 07:00:00,Rayong,29.9,215,10
475,2020-08-29 10:00:00,Rayong,29.7,200,14
476,2020-08-29 13:00:00,Rayong,28.4,170,14
477,2020-08-29 16:00:00,Rayong,27.9,175,15
478,2020-08-29 19:00:00,Rayong,27.7,160,12
479,2020-08-29 22:00:00,Rayong,27.4,180,10
480,2020-08-30 01:00:00,Rayong,28.0,175,6
481,2020-08-30 04:00:00,Rayong,29.5,180,12
482,2020-08-30 07:00:00,Rayong,30.2,190,12
483,2020-08-30 10:00:00,Rayong,29.8,175,16
484,2020-08-30 13:00:00,Rayong,28.3,170,15
485,2020-08-30 16:00:00,Rayong,28.0,170,15
486,2020-08-30 19:00:00,Rayong,27.8,170,13
487,2020-08-30 22:00:00,Rayong,27.4,165,14
488,2020-08-31 01:00:00,Rayong,27.9,160,13
489,2020-08-31 04:00:00,Rayong,29.8,165,18
490,2020-08-31 07:00:00,Rayong,30.2,190,16
491,2020-08-31 10:00:00,Rayong,29.7,185,18
492,2020-08-31 13:00:00,Rayong,28.4,180,15
493,2020-08-31 16:00:00,Rayong,28.3,175,12
494,2020-08-31 19:00:00,Rayong,28.0,175,14
495,2020-08-31 22:00:00,Rayong,27.8,185,12
