datetime,province,temp,wind_dir,wind_speed
2020-09-03 04:00:00,Saraburi,30.1,260,5
2020-09-03 07:00:00,Saraburi,32.7,230,4
2020-09-03 10:00:00,Saraburi,32.7,335,2
2020-09-03 13:00:00,Saraburi,29.0,130,2
2020-09-03 16:00:00,Saraburi,27.9,125,2
2020-09-03 19:00:00,Saraburi,26.8,165,6
2020-09-03 22:00:00,Saraburi,25.0,155,6
2020-09-04 01:00:00,Saraburi,26.4,120,7
2020-09-04 04:00:00,Saraburi,30.6,225,5
2020-09-04 07:00:00,Saraburi,33.6,225,2
2020-09-04 10:00:00,Saraburi,32.8,110,2
2020-09-04 13:00:00,Saraburi,28.4,100,4
2020-09-04 16:00:00,Saraburi,27.1,135,6
2020-09-04 19:00:00,Saraburi,26.0,160,5
2020-09-04 22:00:00,Saraburi,25.4,125,4
2020-09-05 01:00:00,Saraburi,26.2,155,3
2020-09-05 04:00:00,Saraburi,30.1,190,10
2020-09-05 07:00:00,Saraburi,31.7,185,8
2020-09-05 10:00:00,Saraburi,32.0,200,8
2020-09-05 13:00:00,Saraburi,28.2,150,6
2020-09-05 16:00:00,Saraburi,26.9,155,10
2020-09-05 19:00:00,Saraburi,25.9,160,7
2020-09-05 22:00:00,Saraburi,25.5,150,8
2020-09-06 01:00:00,Saraburi,26.3,150,7
2020-09-06 04:00:00,Saraburi,30.4,190,12
2020-09-06 07:00:00,Saraburi,32.8,205,13
2020-09-06 10:00:00,Saraburi,32.4,195,13
2020-09-06 13:00:00,Saraburi,28.1,170,10
2020-09-06 16:00:00,Saraburi,26.5,170,11
2020-09-06 19:00:00,Saraburi,25.6,175,8
2020-09-06 22:00:00,Saraburi,25.4,165,7
2020-09-07 01:00:00,Saraburi,25.8,155,6
2020-09-07 04:00:00,Saraburi,29.8,225,11
2020-09-07 07:00:00,Saraburi,32.5,245,10
2020-09-07 10:00:00,Saraburi,32.6,225,10
2020-09-07 13:00:00,Saraburi,28.1,160,10
2020-09-07 16:00:00,Saraburi,26.9,150,5
2020-09-07 19:00:00,Saraburi,26.1,160,8
2020-09-07 22:00:00,Saraburi,25.5,165,9
2020-09-08 01:00:00,Saraburi,26.0,165,5
2020-09-08 04:00:00,Saraburi,30.2,190,13
2020-09-08 07:00:00,Saraburi,32.2,185,13
2020-09-08 10:00:00,Saraburi,32.0,180,11
2020-09-08 13:00:00,Saraburi,28.1,150,6
2020-09-08 16:00:00,Saraburi,26.7,165,8
2020-09-08 19:00:00,Saraburi,25.5,145,10
2020-09-08 22:00:00,Saraburi,25.2,145,6
2020-09-09 01:00:00,Saraburi,26.4,150,3
2020-09-09 04:00:00,Saraburi,30.2,170,5
2020-09-09 07:00:00,Saraburi,32.4,200,8
2020-09-09 10:00:00,Saraburi,31.7,185,11
2020-09-09 13:00:00,Saraburi,27.9,145,5
2020-09-09 16:00:00,Saraburi,26.7,145,6
2020-09-09 19:00:00,Saraburi,25.9,165,7
2020-09-09 22:00:00,Saraburi,25.8,170,5
2020-09-10 01:00:00,Saraburi,26.2,145,4
2020-09-10 04:00:00,Saraburi,30.0,210,4
2020-09-10 07:00:00,Saraburi,32.2,190,5
2020-09-10 10:00:00,Saraburi,32.6,210,3
2020-09-10 13:00:00,Saraburi,28.6,170,5
2020-09-10 16:00:00,Saraburi,27.3,155,8
2020-09-10 19:00:00,Saraburi,25.8,155,6
2020-09-10 22:00:00,Saraburi,25.6,145,6
2020-09-11 01:00:00,Saraburi,26.3,150,5
2020-09-11 04:00:00,Saraburi,28.3,165,6
2020-09-11 07:00:00,Saraburi,32.8,195,10
2020-09-11 10:00:00,Saraburi,32.9,185,6
2020-09-11 13:00:00,Saraburi,28.4,150,9
2020-09-11 16:00:00,Saraburi,26.9,160,7
2020-09-11 19:00:00,Saraburi,26.0,145,5
2020-09-11 22:00:00,Saraburi,25.1,160,10
2020-09-12 01:00:00,Saraburi,26.0,135,5
2020-09-12 04:00:00,Saraburi,30.4,175,11
2020-09-12 07:00:00,Saraburi,32.5,185,10
2020-09-12 10:00:00,Saraburi,32.6,170,5
2020-09-12 13:00:00,Saraburi,28.9,125,3
2020-09-12 16:00:00,Saraburi,26.7,150,6
2020-09-12 19:00:00,Saraburi,25.6,170,4
2020-09-12 22:00:00,Saraburi,25.1,125,5
2020-09-13 01:00:00,Saraburi,26.2,110,5
2020-09-13 04:00:00,Saraburi,30.5,175,9
2020-09-13 07:00:00,Saraburi,31.9,180,9
2020-09-13 10:00:00,Saraburi,31.8,165,8
2020-09-13 13:00:00,Saraburi,28.2,140,6
2020-09-13 16:00:00,Saraburi,26.8,125,6
2020-09-13 19:00:00,Saraburi,25.8,145,5
2020-09-13 22:00:00,Saraburi,25.0,160,4
2020-09-14 01:00:00,Saraburi,26.1,100,3
2020-09-14 04:00:00,Saraburi,30.3,180,3
2020-09-14 07:00:00,Saraburi,32.9,185,2
2020-09-14 10:00:00,Saraburi,32.2,140,5
2020-09-14 13:00:00,Saraburi,27.8,155,4
2020-09-14 16:00:00,Saraburi,26.4,165,6
2020-09-14 19:00:00,Saraburi,25.5,150,6
2020-09-14 22:00:00,Saraburi,25.0,145,5
2020-09-15 01:00:00,Saraburi,26.2,135,5
2020-09-15 04:00:00,Saraburi,30.3,205,8
2020-09-15 07:00:00,Saraburi,32.4,215,7
2020-09-15 10:00:00,Saraburi,31.7,190,5
2020-09-15 13:00:00,Saraburi,27.6,160,9
2020-09-15 16:00:00,Saraburi,25.8,175,12
2020-09-15 19:00:00,Saraburi,25.6,135,8
2020-09-15 22:00:00,Saraburi,24.6,135,7
2020-09-16 01:00:00,Saraburi,26.3,140,6
2020-09-16 04:00:00,Saraburi,30.0,205,10
2020-09-16 07:00:00,Saraburi,31.4,265,3
2020-09-16 10:00:00,Saraburi,28.4,250,6
2020-09-16 13:00:00,Saraburi,26.7,160,3
2020-09-16 16:00:00,Saraburi,25.8,185,7
2020-09-16 19:00:00,Saraburi,25.4,180,6
2020-09-16 22:00:00,Saraburi,25.0,160,6
2020-09-17 01:00:00,Saraburi,25.6,155,5
2020-09-17 04:00:00,Saraburi,29.2,225,9
2020-09-17 07:00:00,Saraburi,32.0,250,6
2020-09-17 10:00:00,Saraburi,32.3,285,7
2020-09-17 13:00:00,Saraburi,28.6,150,3
2020-09-17 16:00:00,Saraburi,27.0,180,6
2020-09-17 19:00:00,Saraburi,25.9,180,6
2020-09-17 22:00:00,Saraburi,25.3,195,6
2020-09-18 01:00:00,Saraburi,25.9,50,1
2020-09-18 04:00:00,Saraburi,26.9,185,0
2020-09-18 07:00:00,Saraburi,27.3,260,2
2020-09-18 10:00:00,Saraburi,26.3,115,4
2020-09-18 13:00:00,Saraburi,24.8,180,5
2020-09-18 16:00:00,Saraburi,24.0,255,11
2020-09-18 19:00:00,Saraburi,23.9,240,20
2020-09-18 22:00:00,Saraburi,23.7,225,18
2020-09-19 01:00:00,Saraburi,23.9,200,19
2020-09-19 04:00:00,Saraburi,24.8,195,23
2020-09-19 07:00:00,Saraburi,25.2,195,16
2020-09-19 10:00:00,Saraburi,25.8,170,18
2020-09-19 13:00:00,Saraburi,24.5,170,19
2020-09-19 16:00:00,Saraburi,24.6,160,18
2020-09-19 19:00:00,Saraburi,24.7,130,12
2020-09-19 22:00:00,Saraburi,24.8,165,19
2020-09-20 01:00:00,Saraburi,24.7,150,13
2020-09-20 04:00:00,Saraburi,25.6,160,20
2020-09-20 07:00:00,Saraburi,24.8,145,15
2020-09-20 10:00:00,Saraburi,25.8,165,13
2020-09-20 13:00:00,Saraburi,24.4,155,8
2020-09-20 16:00:00,Saraburi,24.3,130,12
2020-09-20 19:00:00,Saraburi,24.2,100,4
2020-09-20 22:00:00,Saraburi,23.9,155,5
2020-09-21 01:00:00,Saraburi,24.5,145,4
2020-09-21 04:00:00,Saraburi,27.7,175,7
2020-09-21 07:00:00,Saraburi,29.4,240,1
2020-09-21 10:00:00,Saraburi,28.3,130,3
2020-09-21 13:00:00,Saraburi,26.3,160,4
2020-09-21 16:00:00,Saraburi,25.6,110,2
2020-09-21 19:00:00,Saraburi,24.9,175,3
2020-09-21 22:00:00,Saraburi,24.8,325,3
2020-09-22 01:00:00,Saraburi,24.9,55,5
2020-09-22 04:00:00,Saraburi,26.8,40,4
2020-09-22 07:00:00,Saraburi,27.1,300,1
2020-09-22 10:00:00,Saraburi,26.6,75,6
2020-09-22 13:00:00,Saraburi,25.6,45,6
2020-09-22 16:00:00,Saraburi,25.6,30,4
2020-09-22 19:00:00,Saraburi,25.3,120,5
2020-09-22 22:00:00,Saraburi,24.6,150,2
2020-09-23 01:00:00,Saraburi,25.6,175,4
2020-09-23 04:00:00,Saraburi,28.7,175,7
2020-09-23 07:00:00,Saraburi,31.2,215,6
2020-09-23 10:00:00,Saraburi,31.4,235,3
2020-09-23 13:00:00,Saraburi,26.7,205,6
2020-09-23 16:00:00,Saraburi,25.5,200,5
2020-09-23 19:00:00,Saraburi,24.4,255,6
2020-09-23 22:00:00,Saraburi,23.7,135,2
2020-09-24 01:00:00,Saraburi,24.6,160,3
2020-09-24 04:00:00,Saraburi,28.4,205,8
2020-09-24 07:00:00,Saraburi,30.7,240,10
2020-09-24 10:00:00,Saraburi,30.3,250,10
2020-09-24 13:00:00,Saraburi,26.1,180,6
2020-09-24 16:00:00,Saraburi,25.8,170,7
2020-09-24 19:00:00,Saraburi,25.0,145,7
2020-09-24 22:00:00,Saraburi,24.4,160,8
2020-09-25 01:00:00,Saraburi,25.0,155,9
2020-09-25 04:00:00,Saraburi,29.5,200,13
2020-09-25 07:00:00,Saraburi,31.6,210,12
2020-09-25 10:00:00,Saraburi,31.4,215,11
2020-09-25 13:00:00,Saraburi,27.1,145,6
2020-09-25 16:00:00,Saraburi,25.8,215,7
2020-09-25 19:00:00,Saraburi,24.5,160,8
2020-09-25 22:00:00,Saraburi,24.0,185,7
2020-09-26 01:00:00,Saraburi,24.9,175,6
2020-09-26 04:00:00,Saraburi,28.2,210,7
2020-09-26 07:00:00,Saraburi,31.1,220,7
2020-09-26 10:00:00,Saraburi,31.3,235,7
2020-09-26 13:00:00,Saraburi,27.6,120,4
2020-09-26 16:00:00,Saraburi,26.6,125,4
2020-09-26 19:00:00,Saraburi,25.6,175,7
2020-09-26 22:00:00,Saraburi,25.0,190,4
2020-09-27 01:00:00,Saraburi,25.8,175,3
2020-09-27 04:00:00,Saraburi,29.5,305,7
2020-09-27 07:00:00,Saraburi,31.8,325,11
2020-09-27 10:00:00,Saraburi,30.3,350,10
2020-09-27 13:00:00,Saraburi,27.5,95,6
2020-09-27 16:00:00,Saraburi,24.9,140,9
2020-09-27 19:00:00,Saraburi,24.2,180,5
2020-09-27 22:00:00,Saraburi,24.0,135,3
2020-09-28 01:00:00,Saraburi,25.1,50,7
2020-09-28 04:00:00,Saraburi,28.9,35,10
2020-09-28 07:00:00,Saraburi,30.4,90,8
2020-09-28 10:00:00,Saraburi,29.4,95,6
2020-09-28 13:00:00,Saraburi,25.9,140,5
2020-09-28 16:00:00,Saraburi,25.0,150,8
2020-09-28 19:00:00,Saraburi,24.2,160,7
2020-09-28 22:00:00,Saraburi,24.0,135,6
2020-09-29 01:00:00,Saraburi,24.8,135,5
2020-09-29 04:00:00,Saraburi,25.8,125,7
2020-09-29 07:00:00,Saraburi,27.5,175,13
2020-09-29 10:00:00,Saraburi,26.9,200,13
2020-09-29 13:00:00,Saraburi,25.2,180,8
2020-09-29 16:00:00,Saraburi,24.8,150,7
2020-09-29 19:00:00,Saraburi,24.1,135,6
2020-09-29 22:00:00,Saraburi,24.0,150,6
2020-09-30 01:00:00,Saraburi,24.8,185,6
2020-09-30 04:00:00,Saraburi,26.1,185,9
2020-09-30 07:00:00,Saraburi,28.0,185,5
2020-09-30 10:00:00,Saraburi,29.7,215,12
2020-09-30 13:00:00,Saraburi,25.9,190,10
2020-09-30 16:00:00,Saraburi,25.2,170,8
2020-09-30 19:00:00,Saraburi,24.6,190,7
2020-09-30 22:00:00,Saraburi,24.4,175,4
2020-10-01 01:00:00,Saraburi,24.9,115,5
2020-10-01 04:00:00,Saraburi,28.0,220,4
2020-10-01 07:00:00,Saraburi,30.7,245,8
2020-10-01 10:00:00,Saraburi,30.7,250,4
2020-10-01 13:00:00,Saraburi,27.3,215,1
2020-10-01 16:00:00,Saraburi,26.1,165,3
2020-10-01 19:00:00,Saraburi,25.0,135,6
2020-10-01 22:00:00,Saraburi,24.6,140,5
2020-10-02 01:00:00,Saraburi,25.5,210,4
2020-10-02 04:00:00,Saraburi,29.1,195,6
2020-10-02 07:00:00,Saraburi,32.3,240,1
2020-10-02 10:00:00,Saraburi,31.8,100,3
2020-10-02 13:00:00,Saraburi,27.7,65,3
2020-10-02 16:00:00,Saraburi,25.9,145,7
2020-10-02 19:00:00,Saraburi,25.1,150,6
2020-10-02 22:00:00,Saraburi,24.7,160,6
2020-10-03 01:00:00,Saraburi,25.4,145,3
2020-10-03 04:00:00,Saraburi,28.7,180,8
2020-10-03 07:00:00,Saraburi,30.0,205,11
2020-10-03 10:00:00,Saraburi,29.7,185,8
2020-10-03 13:00:00,Saraburi,26.3,140,5
2020-10-03 16:00:00,Saraburi,25.4,140,4
2020-10-03 19:00:00,Saraburi,24.9,145,6
2020-10-03 22:00:00,Saraburi,24.5,135,5
2020-10-04 01:00:00,Saraburi,25.4,120,7
2020-10-04 04:00:00,Saraburi,29.0,175,9
2020-10-04 07:00:00,Saraburi,30.7,210,8
2020-10-04 10:00:00,Saraburi,30.7,180,5
2020-10-04 13:00:00,Saraburi,26.9,150,5
2020-10-04 16:00:00,Saraburi,25.6,165,7
2020-10-04 19:00:00,Saraburi,25.0,175,6
2020-10-04 22:00:00,Saraburi,24.5,155,5
2020-10-05 01:00:00,Saraburi,25.5,165,3
2020-10-05 04:00:00,Saraburi,28.6,210,7
2020-10-05 07:00:00,Saraburi,29.9,255,4
2020-10-05 10:00:00,Saraburi,29.8,250,2
2020-10-05 13:00:00,Saraburi,26.4,115,4
2020-10-05 16:00:00,Saraburi,25.6,150,3
2020-10-05 19:00:00,Saraburi,25.3,100,3
2020-10-05 22:00:00,Saraburi,24.6,130,1
2020-10-06 01:00:00,Saraburi,25.4,15,3
2020-10-06 04:00:00,Saraburi,29.0,345,8
2020-10-06 07:00:00,Saraburi,31.4,5,11
2020-10-06 10:00:00,Saraburi,31.3,40,12
2020-10-06 13:00:00,Saraburi,26.7,60,7
2020-10-06 16:00:00,Saraburi,25.1,70,6
2020-10-06 19:00:00,Saraburi,24.6,25,6
2020-10-06 22:00:00,Saraburi,24.4,10,7
2020-10-07 01:00:00,Saraburi,25.2,355,7
2020-10-07 04:00:00,Saraburi,29.6,35,18
2020-10-07 07:00:00,Saraburi,30.8,35,18
2020-10-07 10:00:00,Saraburi,28.0,50,14
2020-10-07 13:00:00,Saraburi,24.5,40,10
2020-10-07 16:00:00,Saraburi,23.9,40,12
2020-10-07 19:00:00,Saraburi,23.5,20,11
2020-10-07 22:00:00,Saraburi,23.4,10,12
2020-10-08 01:00:00,Saraburi,23.4,15,12
2020-10-08 04:00:00,Saraburi,23.2,20,17
2020-10-08 07:00:00,Saraburi,24.4,25,19
2020-10-08 10:00:00,Saraburi,23.4,25,16
2020-10-08 13:00:00,Saraburi,22.8,20,16
2020-10-08 16:00:00,Saraburi,22.9,50,10
2020-10-08 19:00:00,Saraburi,22.8,30,12
2020-10-08 22:00:00,Saraburi,23.0,35,13
2020-10-09 01:00:00,Saraburi,23.7,45,14
2020-10-09 04:00:00,Saraburi,24.5,40,12
2020-10-09 07:00:00,Saraburi,28.0,55,20
2020-10-09 10:00:00,Saraburi,26.6,45,20
2020-10-09 13:00:00,Saraburi,24.2,40,16
2020-10-09 16:00:00,Saraburi,24.2,55,15
2020-10-09 19:00:00,Saraburi,23.4,40,14
2020-10-09 22:00:00,Saraburi,23.1,45,15
2020-10-10 01:00:00,Saraburi,22.7,15,11
2020-10-10 04:00:00,Saraburi,24.7,50,16
2020-10-10 07:00:00,Saraburi,23.9,45,15
2020-10-10 10:00:00,Saraburi,23.9,20,9
2020-10-10 13:00:00,Saraburi,23.6,5,9
2020-10-10 16:00:00,Saraburi,23.3,20,7
2020-10-10 19:00:00,Saraburi,23.3,35,6
2020-10-10 22:00:00,Saraburi,22.7,35,9
2020-10-11 01:00:00,Saraburi,22.7,45,10
2020-10-11 04:00:00,Saraburi,25.7,65,15
2020-10-11 07:00:00,Saraburi,26.6,65,13
2020-10-11 10:00:00,Saraburi,24.4,60,6
2020-10-11 13:00:00,Saraburi,23.8,70,2
2020-10-11 16:00:00,Saraburi,23.5,40,2
2020-10-11 19:00:00,Saraburi,23.0,175,2
2020-10-11 22:00:00,Saraburi,22.5,85,2
2020-10-12 01:00:00,Saraburi,24.2,15,2
2020-10-12 04:00:00,Saraburi,27.9,25,7
2020-10-12 07:00:00,Saraburi,29.6,50,12
2020-10-12 10:00:00,Saraburi,27.8,55,11
2020-10-12 13:00:00,Saraburi,24.7,70,11
2020-10-12 16:00:00,Saraburi,24.0,65,8
2020-10-12 19:00:00,Saraburi,23.2,65,8
2020-10-12 22:00:00,Saraburi,22.6,30,3
2020-10-13 01:00:00,Saraburi,22.6,50,7
2020-10-13 04:00:00,Saraburi,24.1,360,5
2020-10-13 07:00:00,Saraburi,24.1,330,10
2020-10-13 10:00:00,Saraburi,24.3,345,8
2020-10-13 13:00:00,Saraburi,23.5,335,3
2020-10-13 16:00:00,Saraburi,23.1,320,3
2020-10-13 19:00:00,Saraburi,22.8,250,5
2020-10-13 22:00:00,Saraburi,22.5,295,4
2020-10-14 01:00:00,Saraburi,23.3,315,4
2020-10-14 04:00:00,Saraburi,26.9,290,6
2020-10-14 07:00:00,Saraburi,29.6,275,10
2020-10-14 10:00:00,Saraburi,29.8,290,9
2020-10-14 13:00:00,Saraburi,25.7,220,3
2020-10-14 16:00:00,Saraburi,24.9,160,3
2020-10-14 19:00:00,Saraburi,24.1,175,6
2020-10-14 22:00:00,Saraburi,23.9,160,6
2020-10-15 01:00:00,Saraburi,25.0,175,4
2020-10-15 04:00:00,Saraburi,28.2,205,7
2020-10-15 07:00:00,Saraburi,31.2,250,8
2020-10-15 10:00:00,Saraburi,29.8,180,3
2020-10-15 13:00:00,Saraburi,26.6,95,10
2020-10-15 16:00:00,Saraburi,24.8,130,7
2020-10-15 19:00:00,Saraburi,23.8,140,6
2020-10-15 22:00:00,Saraburi,23.7,170,3
2020-10-16 01:00:00,Saraburi,24.2,85,6
2020-10-16 04:00:00,Saraburi,27.2,15,3
2020-10-16 07:00:00,Saraburi,27.0,25,12
2020-10-16 10:00:00,Saraburi,27.1,30,10
2020-10-16 13:00:00,Saraburi,24.5,15,5
2020-10-16 16:00:00,Saraburi,24.2,115,3
2020-10-16 19:00:00,Saraburi,24.0,10,9
2020-10-16 22:00:00,Saraburi,23.7,15,14
2020-10-17 01:00:00,Saraburi,23.5,30,11
2020-10-17 04:00:00,Saraburi,23.4,35,12
2020-10-17 07:00:00,Saraburi,23.3,345,13
2020-10-17 10:00:00,Saraburi,22.9,20,14
2020-10-17 13:00:00,Saraburi,22.7,60,15
2020-10-17 16:00:00,Saraburi,22.5,50,11
2020-10-17 19:00:00,Saraburi,22.5,35,11
2020-10-17 22:00:00,Saraburi,22.1,45,9
2020-10-18 01:00:00,Saraburi,22.0,45,9
2020-10-18 04:00:00,Saraburi,22.9,45,14
2020-10-18 07:00:00,Saraburi,24.0,55,13
2020-10-18 10:00:00,Saraburi,23.5,50,11
2020-10-18 13:00:00,Saraburi,22.2,40,11
2020-10-18 16:00:00,Saraburi,22.1,45,9
2020-10-18 19:00:00,Saraburi,21.9,45,8
2020-10-18 22:00:00,Saraburi,22.0,45,9
2020-10-19 01:00:00,Saraburi,22.0,60,6
2020-10-19 04:00:00,Saraburi,23.7,45,8
2020-10-19 07:00:00,Saraburi,24.7,30,9
2020-10-19 10:00:00,Saraburi,24.7,20,11
2020-10-19 13:00:00,Saraburi,23.4,40,13
2020-10-19 16:00:00,Saraburi,22.3,45,11
2020-10-19 19:00:00,Saraburi,21.7,35,9
2020-10-19 22:00:00,Saraburi,21.8,35,7
2020-10-20 01:00:00,Saraburi,22.1,30,6
2020-10-20 04:00:00,Saraburi,25.3,50,11
2020-10-20 07:00:00,Saraburi,27.6,50,12
2020-10-20 10:00:00,Saraburi,26.5,40,16
2020-10-20 13:00:00,Saraburi,23.5,35,13
2020-10-20 16:00:00,Saraburi,23.4,30,10
2020-10-20 19:00:00,Saraburi,23.0,15,9
2020-10-20 22:00:00,Saraburi,23.1,15,8
2020-10-21 01:00:00,Saraburi,23.3,20,7
2020-10-21 04:00:00,Saraburi,27.0,60,17
2020-10-21 07:00:00,Saraburi,27.9,45,15
2020-10-21 10:00:00,Saraburi,26.8,30,13
2020-10-21 13:00:00,Saraburi,23.9,15,8
2020-10-21 16:00:00,Saraburi,22.9,10,6
2020-10-21 19:00:00,Saraburi,22.8,25,6
2020-10-21 22:00:00,Saraburi,21.9,50,9
2020-10-22 01:00:00,Saraburi,22.0,55,11
2020-10-22 04:00:00,Saraburi,25.9,60,15
2020-10-22 07:00:00,Saraburi,28.8,55,14
2020-10-22 10:00:00,Saraburi,28.9,70,10
2020-10-22 13:00:00,Saraburi,24.7,90,6
2020-10-22 16:00:00,Saraburi,23.3,65,6
2020-10-22 19:00:00,Saraburi,23.3,80,7
2020-10-22 22:00:00,Saraburi,22.6,55,7
2020-10-23 01:00:00,Saraburi,22.0,70,9
2020-10-23 04:00:00,Saraburi,26.5,70,11
2020-10-23 07:00:00,Saraburi,28.3,45,12
2020-10-23 10:00:00,Saraburi,27.5,45,10
2020-10-23 13:00:00,Saraburi,23.5,75,6
2020-10-23 16:00:00,Saraburi,22.5,75,7
2020-10-23 19:00:00,Saraburi,21.7,55,6
2020-10-23 22:00:00,Saraburi,21.1,50,6
2020-10-24 01:00:00,Saraburi,21.5,60,11
2020-10-24 04:00:00,Saraburi,26.6,70,9
2020-10-24 07:00:00,Saraburi,28.7,50,8
2020-10-24 10:00:00,Saraburi,27.8,25,10
2020-10-24 13:00:00,Saraburi,23.3,45,8
2020-10-24 16:00:00,Saraburi,22.6,60,5
2020-10-24 19:00:00,Saraburi,21.7,60,4
2020-10-24 22:00:00,Saraburi,21.0,40,5
2020-10-25 01:00:00,Saraburi,22.2,40,4
2020-10-25 04:00:00,Saraburi,26.7,75,3
2020-10-25 07:00:00,Saraburi,29.1,360,7
2020-10-25 10:00:00,Saraburi,28.2,0,9
2020-10-25 13:00:00,Saraburi,24.3,355,4
2020-10-25 16:00:00,Saraburi,23.3,70,2
2020-10-25 19:00:00,Saraburi,22.8,140,4
2020-10-25 22:00:00,Saraburi,21.7,115,3
2020-10-26 01:00:00,Saraburi,23.7,80,3
2020-10-26 04:00:00,Saraburi,26.8,15,4
2020-10-26 07:00:00,Saraburi,29.2,20,8
2020-10-26 10:00:00,Saraburi,27.6,30,10
2020-10-26 13:00:00,Saraburi,23.8,45,11
2020-10-26 16:00:00,Saraburi,23.3,55,7
2020-10-26 19:00:00,Saraburi,22.8,40,6
2020-10-26 22:00:00,Saraburi,22.3,45,6
2020-10-27 01:00:00,Saraburi,23.2,40,4
2020-10-27 04:00:00,Saraburi,26.9,50,6
2020-10-27 07:00:00,Saraburi,28.6,40,7
2020-10-27 10:00:00,Saraburi,28.0,15,8
2020-10-27 13:00:00,Saraburi,24.2,30,7
2020-10-27 16:00:00,Saraburi,23.3,20,6
2020-10-27 19:00:00,Saraburi,22.7,15,6
2020-10-27 22:00:00,Saraburi,22.1,10,7
2020-10-28 01:00:00,Saraburi,23.1,20,5
2020-10-28 04:00:00,Saraburi,27.4,355,10
2020-10-28 07:00:00,Saraburi,29.5,0,12
2020-10-28 10:00:00,Saraburi,29.1,340,9
2020-10-28 13:00:00,Saraburi,25.6,310,6
2020-10-28 16:00:00,Saraburi,24.8,345,3
2020-10-28 19:00:00,Saraburi,24.3,35,5
2020-10-28 22:00:00,Saraburi,23.2,50,7
2020-10-29 01:00:00,Saraburi,22.3,5,9
2020-10-29 04:00:00,Saraburi,22.7,290,8
2020-10-29 07:00:00,Saraburi,23.0,310,8
2020-10-29 10:00:00,Saraburi,22.8,310,8
2020-10-29 13:00:00,Saraburi,22.9,330,4
2020-10-29 16:00:00,Saraburi,22.7,305,3
2020-10-29 19:00:00,Saraburi,22.4,335,2
2020-10-29 22:00:00,Saraburi,21.8,70,2
2020-10-30 01:00:00,Saraburi,23.2,80,6
2020-10-30 04:00:00,Saraburi,25.9,350,1
2020-10-30 07:00:00,Saraburi,29.3,125,6
2020-10-30 10:00:00,Saraburi,29.0,150,6
2020-10-30 13:00:00,Saraburi,25.2,55,4
2020-10-30 16:00:00,Saraburi,24.5,30,2
2020-10-30 19:00:00,Saraburi,23.8,80,4
2020-10-30 22:00:00,Saraburi,23.4,55,5
2020-10-31 01:00:00,Saraburi,24.3,50,8
2020-10-31 04:00:00,Saraburi,28.5,90,11
2020-10-31 07:00:00,Saraburi,29.6,85,6
2020-10-31 10:00:00,Saraburi,29.7,115,5
2020-10-31 13:00:00,Saraburi,25.5,40,4
2020-10-31 16:00:00,Saraburi,24.4,50,6
2020-10-31 19:00:00,Saraburi,23.7,35,8
2020-10-31 22:00:00,Saraburi,23.1,40,10
2020-11-01 01:00:00,Saraburi,23.8,50,10
2020-11-01 04:00:00,Saraburi,28.2,70,12
2020-11-01 07:00:00,Saraburi,30.1,50,9
2020-11-01 10:00:00,Saraburi,29.6,80,7
2020-11-01 13:00:00,Saraburi,25.6,50,7
2020-11-01 16:00:00,Saraburi,24.7,40,7
2020-11-01 19:00:00,Saraburi,24.0,25,6
2020-11-01 22:00:00,Saraburi,23.3,25,7
2020-11-02 01:00:00,Saraburi,24.1,45,7
2020-11-02 04:00:00,Saraburi,28.2,60,16
2020-11-02 07:00:00,Saraburi,29.6,60,16
2020-11-02 10:00:00,Saraburi,29.1,65,13
2020-11-02 13:00:00,Saraburi,25.6,65,6
2020-11-02 16:00:00,Saraburi,24.7,65,7
2020-11-02 19:00:00,Saraburi,24.0,55,8
2020-11-02 22:00:00,Saraburi,23.0,60,8
2020-11-03 01:00:00,Saraburi,22.9,60,10
2020-11-03 04:00:00,Saraburi,27.5,60,19
2020-11-03 07:00:00,Saraburi,29.7,65,18
2020-11-03 10:00:00,Saraburi,29.0,65,13
2020-11-03 13:00:00,Saraburi,25.3,50,8
2020-11-03 16:00:00,Saraburi,24.4,60,8
2020-11-03 19:00:00,Saraburi,23.5,40,7
2020-11-03 22:00:00,Saraburi,22.7,55,10
2020-11-04 01:00:00,Saraburi,22.8,65,9
2020-11-04 04:00:00,Saraburi,27.4,80,14
2020-11-04 07:00:00,Saraburi,29.3,55,12
2020-11-04 10:00:00,Saraburi,28.7,75,11
2020-11-04 13:00:00,Saraburi,24.5,65,6
2020-11-04 16:00:00,Saraburi,23.4,65,7
2020-11-04 19:00:00,Saraburi,22.6,50,7
2020-11-04 22:00:00,Saraburi,21.8,45,7
2020-11-05 01:00:00,Saraburi,22.3,45,6
2020-11-05 04:00:00,Saraburi,27.2,65,13
2020-11-05 07:00:00,Saraburi,29.0,55,15
2020-11-05 10:00:00,Saraburi,28.1,45,14
2020-11-05 13:00:00,Saraburi,24.3,50,7
2020-11-05 16:00:00,Saraburi,23.0,50,5
2020-11-05 19:00:00,Saraburi,22.4,35,6
2020-11-05 22:00:00,Saraburi,22.0,30,7
2020-11-06 01:00:00,Saraburi,23.2,25,7
2020-11-06 04:00:00,Saraburi,27.1,40,11
2020-11-06 07:00:00,Saraburi,29.3,50,16
2020-11-06 10:00:00,Saraburi,28.9,50,12
2020-11-06 13:00:00,Saraburi,25.8,40,4
2020-11-06 16:00:00,Saraburi,24.2,25,5
