,datetime,province,temp,wind_dir,wind_speed
445,2020-08-25 16:00:00,Khonkaen,27.1,220,9
446,2020-08-25 19:00:00,Khonkaen,25.9,230,9
447,2020-08-25 22:00:00,Khonkaen,24.9,245,8
448,2020-08-26 01:00:00,Khonkaen,25.8,240,9
449,2020-08-26 04:00:00,Khonkaen,27.8,250,9
450,2020-08-26 07:00:00,Khonkaen,31.4,270,10
451,2020-08-26 10:00:00,Khonkaen,32.3,245,13
452,2020-08-26 13:00:00,Khonkaen,28.7,210,14
453,2020-08-26 16:00:00,Khonkaen,27.0,250,10
454,2020-08-26 19:00:00,Khonkaen,26.7,230,13
455,2020-08-26 22:00:00,Khonkaen,26.2,245,9
456,2020-08-27 01:00:00,Khonkaen,26.5,190,6
457,2020-08-27 04:00:00,Khonkaen,30.4,245,12
458,2020-08-27 07:00:00,Khonkaen,31.9,260,16
459,2020-08-27 10:00:00,Khonkaen,32.9,255,9
460,2020-08-27 13:00:00,Khonkaen,27.6,235,11
461,2020-08-27 16:00:00,Khonkaen,25.9,240,9
462,2020-08-27 19:00:00,Khonkaen,24.8,220,7
